"","long","lat","yield","variety","seeding_rate","seed_spacing","speed"
"10835",-91.8490138341452,40.3789655910313,247.993266342075,"DKC63-33RIB",37.2051,5.6199,4.74
"10836",-91.8490145981452,40.3789526850313,238.286276097004,"DKC63-33RIB",37.2051,5.6199,4.74
"10837",-91.8490149221452,40.3789397190313,245.571159377538,"DKC63-33RIB",37.2051,5.6199,4.74
"10838",-91.8490154221452,40.3789266950313,242.247636327653,"DKC63-33RIB",37.2051,5.6199,4.74
"10839",-91.8490145061452,40.3789136990313,246.471640453126,"DKC63-33RIB",37.2051,5.6199,4.74
"10840",-91.8490143531452,40.3789006650313,248.413151489708,"DKC63-33RIB",37.2051,5.6199,4.74
"10841",-91.8490147701452,40.3788876960313,225.607195757022,"DKC63-33RIB",37.1521,5.6279,4.74
"10842",-91.8490148551452,40.3788745400313,229.101116592255,"DKC63-33RIB",37.1521,5.6279,4.74
"10843",-91.8490150901452,40.3788616000313,205.391694852735,"DKC63-33RIB",37.1521,5.6279,4.74
"10844",-91.8490152461452,40.3788486090313,231.838245347662,"DKC63-33RIB",37.1521,5.6279,4.74
"10845",-91.8490153961452,40.3788354880313,224.459444438521,"DKC63-33RIB",37.1521,5.6279,4.74
"10846",-91.8490158041452,40.3788224950313,219.557445794909,"DKC63-33RIB",37.1521,5.6279,4.74
"10847",-91.8490156421452,40.3788094780313,229.836509591891,"DKC63-33RIB",37.1521,5.6279,4.74
"10848",-91.8490157231452,40.3787963280313,222.423076394743,"DKC63-33RIB",37.1481,5.6285,4.75
"10849",-91.8490157781452,40.3787833850313,216.86385047885,"DKC63-33RIB",37.1481,5.6285,4.75
"10850",-91.8490162351452,40.3787704890313,217.516338088998,"DKC63-33RIB",37.1481,5.6285,4.75
"10851",-91.8490162621452,40.3787575780313,205.889758432331,"DKC63-33RIB",37.1481,5.6285,4.75
"10852",-91.8490162551452,40.3787447120313,218.137816794181,"DKC63-33RIB",37.1481,5.6285,4.75
"10853",-91.8490166561452,40.3787319410313,245.179858688538,"DKC63-33RIB",37.1481,5.6285,4.75
"10854",-91.8490170191452,40.3787191530313,237.554569722482,"DKC63-33RIB",37.1481,5.6285,4.75
"10855",-91.8490171851452,40.3787063560313,243.133439536686,"DKC63-33RIB",37.1411,5.6296,4.74
"10856",-91.8490175271452,40.3786936080313,239.555314724642,"DKC63-33RIB",37.1411,5.6296,4.74
"10857",-91.8490179011452,40.3786807540313,234.070011947938,"DKC63-33RIB",37.1411,5.6296,4.74
"10858",-91.8490182201452,40.3786679030313,234.345434313851,"DKC63-33RIB",37.1411,5.6296,4.74
"10859",-91.8490178601452,40.3786550850313,234.565932362893,"DKC63-33RIB",37.1411,5.6296,4.74
"10860",-91.8490178341452,40.3786421580313,226.297082719795,"DKC63-33RIB",37.1411,5.6296,4.74
"10861",-91.8490178751452,40.3786291560313,229.911069380501,"DKC63-33RIB",37.1411,5.6296,4.74
"10862",-91.8490178221452,40.3786164070313,224.162245499484,"DKC63-33RIB",37.1391,5.6299,4.73
"10863",-91.8490178981452,40.3786035720313,227.581006856813,"DKC63-33RIB",37.1391,5.6299,4.73
"10864",-91.8490180171452,40.3785909320313,209.819644478706,"DKC63-33RIB",37.1391,5.6299,4.73
"10865",-91.8490189701452,40.3785781910313,246.421737149978,"DKC63-33RIB",37.1391,5.6299,4.73
"10866",-91.8490194061452,40.3785655070313,228.366544089506,"DKC63-33RIB",37.1391,5.6299,4.73
"10867",-91.8490197671452,40.3785528510313,213.190934232547,"DKC63-33RIB",37.1391,5.6299,4.73
"10868",-91.8490202151452,40.3785400690313,226.544830717209,"DKC63-33RIB",37.1391,5.6299,4.73
"10869",-91.8490210501452,40.3785272650313,239.418487974754,"DKC63-33RIB",37.1651,5.6259,4.73
"10870",-91.8490216011452,40.3785139640313,233.493405474959,"DKC63-33RIB",37.1651,5.6259,4.73
"10871",-91.8490215041452,40.3785005580313,232.949038924253,"DKC63-33RIB",37.1651,5.6259,4.73
"10872",-91.8490213191452,40.3784872660313,224.087601178293,"DKC63-33RIB",37.1651,5.6259,4.73
"10873",-91.8490212971452,40.3784739280313,214.203669775137,"DKC63-33RIB",37.1651,5.6259,4.73
"10874",-91.8490212301452,40.3784606520313,216.417299779008,"DKC63-33RIB",37.1651,5.6259,4.73
"10875",-91.8490212671452,40.3784473050313,208.668087862563,NA,NA,NA,NA
"10876",-91.8490214881452,40.3784340310313,223.765531541948,NA,NA,NA,NA
"10877",-91.8490215131452,40.3784208390313,224.727169192939,NA,NA,NA,NA
"10878",-91.8490215901452,40.3784073510313,210.974454892471,NA,NA,NA,NA
"10879",-91.8490214211452,40.3783939420313,207.791673480435,NA,NA,NA,NA
"10880",-91.8490215511452,40.3783806190313,203.072124257241,NA,NA,NA,NA
"10881",-91.8490218241452,40.3783672050313,204.152935738316,NA,NA,NA,NA
"10882",-91.8490223971452,40.3783537690313,225.127000072647,NA,NA,NA,NA
"10883",-91.8490233451452,40.3783405090313,213.882738407683,NA,NA,NA,NA
"10884",-91.8490234511452,40.3783271040313,216.155642364638,NA,NA,NA,NA
"10885",-91.8490242861452,40.3783137260313,192.96108321794,NA,NA,NA,NA
"10886",-91.8490250341452,40.3783003310313,228.963721406141,NA,NA,NA,NA
"10887",-91.8490254571452,40.3782869370313,231.230673672444,NA,NA,NA,NA
"10888",-91.8490260371452,40.3782735490313,219.398794877164,NA,NA,NA,NA
"10889",-91.8490265271452,40.3782600500313,218.780714962033,NA,NA,NA,NA
"10890",-91.8490268841452,40.3782466030313,218.288638279132,NA,NA,NA,NA
"10891",-91.8490261531452,40.3782331310313,217.14372283735,NA,NA,NA,NA
"10892",-91.8490251361452,40.3782195950313,200.909195891675,NA,NA,NA,NA
"10893",-91.8490256141452,40.3782062430313,203.944510768619,NA,NA,NA,NA
"10894",-91.8490255851452,40.3781927900313,206.166093221021,NA,NA,NA,NA
"10895",-91.8490254101452,40.3781794340313,207.317453099988,NA,NA,NA,NA
"10896",-91.8490255901452,40.3781660110313,215.709200493523,NA,NA,NA,NA
"10897",-91.8490255081452,40.3781526100313,214.579976044962,NA,NA,NA,NA
"10898",-91.8490251651452,40.3781392450313,225.962729081636,NA,NA,NA,NA
"10899",-91.8490252771452,40.3781258650313,222.9517242923,NA,NA,NA,NA
"10900",-91.8490253911452,40.3781124120313,232.045230448951,NA,NA,NA,NA
"10901",-91.8490256651452,40.3780991160313,229.839700355284,NA,NA,NA,NA
"10902",-91.8490254221452,40.3780857190313,233.159838829884,NA,NA,NA,NA
"10903",-91.8490256061452,40.3780722930313,212.820126346857,NA,NA,NA,NA
"10904",-91.8490259591452,40.3780589350313,220.532059162326,NA,NA,NA,NA
"10905",-91.8490262721452,40.3780456130313,214.579088547439,NA,NA,NA,NA
"10906",-91.8490271991452,40.3780324330313,248.411257361538,NA,NA,NA,NA
"10907",-91.8490280041452,40.3780192280313,239.681331770357,NA,NA,NA,NA
"10908",-91.8490283521452,40.3780061020313,229.429869128318,NA,NA,NA,NA
"10909",-91.8490285841452,40.3779928150313,235.377068075869,NA,NA,NA,NA
"10910",-91.8490286481452,40.3779794820313,239.91683539529,NA,NA,NA,NA
"10911",-91.8490288541452,40.3779661860313,233.986162824383,NA,NA,NA,NA
"10912",-91.8490291951452,40.3779529560313,228.710015991836,NA,NA,NA,NA
"10913",-91.8490295661452,40.3779397650313,231.216199627159,NA,NA,NA,NA
"10914",-91.8490301601452,40.3779265970313,228.701191021473,NA,NA,NA,NA
"10915",-91.8490305231452,40.3779133530313,231.715765483465,NA,NA,NA,NA
"10916",-91.8490311231452,40.3779002070313,226.297439938191,NA,NA,NA,NA
"10917",-91.8490313531452,40.3778870050313,233.232538457088,NA,NA,NA,NA
"10918",-91.8490312801452,40.3778737960313,231.954543671017,NA,NA,NA,NA
"10919",-91.8490309121452,40.3778604100313,238.282202503609,NA,NA,NA,NA
"10920",-91.8490307681452,40.3778470660313,237.615501278829,NA,NA,NA,NA
"10921",-91.8490308311452,40.3778334860313,227.320303327135,NA,NA,NA,NA
"10922",-91.8490308431452,40.3778200370313,212.153835769814,NA,NA,NA,NA
"10923",-91.8490305961452,40.3778065240313,219.601696114683,NA,NA,NA,NA
"10924",-91.8490307521452,40.3777931610313,223.370518337541,NA,NA,NA,NA
"10925",-91.8490309861452,40.3777797740313,235.056830492775,NA,NA,NA,NA
"10926",-91.8490318111452,40.3777663840313,218.941899575394,NA,NA,NA,NA
"10927",-91.8490327201452,40.3777529020313,258.736214163804,NA,NA,NA,NA
"10928",-91.8490331331452,40.3777393490313,238.474804897826,NA,NA,NA,NA
"10929",-91.8490335801452,40.3777258140313,223.711398063803,NA,NA,NA,NA
"10930",-91.8490335881452,40.3777122280313,229.631204092017,NA,NA,NA,NA
"10931",-91.8490333341452,40.3776986430313,232.0435457345,NA,NA,NA,NA
"10932",-91.8490333821452,40.3776848990313,233.300848707238,NA,NA,NA,NA
"10933",-91.8490334991452,40.3776710610313,224.048153532904,NA,NA,NA,NA
"10934",-91.8490335241452,40.3776572870313,216.201571286456,NA,NA,NA,NA
"10935",-91.8490336111452,40.3776432360313,211.743103765677,NA,NA,NA,NA
"10936",-91.8490335251452,40.3776292910313,218.407448916305,NA,NA,NA,NA
"10937",-91.8490345741452,40.3776153930313,205.800399154768,NA,NA,NA,NA
"10938",-91.8490355371452,40.3776015810313,209.382115955516,NA,NA,NA,NA
"10939",-91.8490365581452,40.3775877820313,212.149188199694,NA,NA,NA,NA
"10940",-91.8490369001453,40.3775739090313,224.291001130428,NA,NA,NA,NA
"10941",-91.8490369181452,40.3775599110313,243.73320734868,NA,NA,NA,NA
"10942",-91.8490369081453,40.3775460240313,233.701897015672,NA,NA,NA,NA
"10943",-91.8490353201452,40.3775321830313,235.949484675963,NA,NA,NA,NA
"10944",-91.8490348151452,40.3775184200313,241.313424972859,NA,NA,NA,NA
"10945",-91.8490347281452,40.3775047350313,226.041883885124,NA,NA,NA,NA
"10946",-91.8490348531452,40.3774911240313,225.210768871573,NA,NA,NA,NA
"10947",-91.8490351991452,40.3774775360313,206.503803500466,NA,NA,NA,NA
"10948",-91.8490355061452,40.3774639870313,233.279314262391,NA,NA,NA,NA
"10949",-91.8490365761452,40.3774504320313,234.348186459802,NA,NA,NA,NA
"10950",-91.8490378311452,40.3774370400313,211.3784237487,NA,NA,NA,NA
"10951",-91.8490381641452,40.3774235470313,228.610158441363,NA,NA,NA,NA
"10952",-91.8490389861452,40.3774101500313,234.414880452444,NA,NA,NA,NA
"10953",-91.8490390691452,40.3773966330313,234.589853568771,NA,NA,NA,NA
"10954",-91.8490386531452,40.3773831220313,245.902122172912,NA,NA,NA,NA
"10955",-91.8490384571452,40.3773696910313,247.470892675831,NA,NA,NA,NA
"10956",-91.8490386901452,40.3773562570313,236.301210144007,NA,NA,NA,NA
"10957",-91.8490388111452,40.3773429110313,243.054011175217,NA,NA,NA,NA
"10958",-91.8490390571452,40.3773293760313,238.56397758563,NA,NA,NA,NA
"10959",-91.8490390341452,40.3773159660313,239.997011098627,NA,NA,NA,NA
"10960",-91.8490393011452,40.3773025030313,225.715587973371,NA,NA,NA,NA
"10961",-91.8490397161452,40.3772890940313,250.575356023407,NA,NA,NA,NA
"10962",-91.8490401241452,40.3772758200313,251.196045530151,NA,NA,NA,NA
"10963",-91.8490404261452,40.3772624980313,250.709434456243,NA,NA,NA,NA
"10964",-91.8490411471452,40.3772492160313,240.677545386579,NA,NA,NA,NA
"10965",-91.8490416211452,40.3772358230313,236.769543933639,NA,NA,NA,NA
"10966",-91.8490416501453,40.3772225990313,226.536945589886,NA,NA,NA,NA
"10967",-91.8490414171453,40.3772093450313,225.430817944249,NA,NA,NA,NA
"10968",-91.8490411201453,40.3771960190313,222.162739724266,NA,NA,NA,NA
"10969",-91.8490410831453,40.3771827340313,261.876015369583,NA,NA,NA,NA
"10970",-91.8490410801453,40.3771694480313,257.661436441649,NA,NA,NA,NA
"10971",-91.8490413441452,40.3771562460313,251.196599410881,NA,NA,NA,NA
"10972",-91.8490415911453,40.3771429060313,251.609742923003,NA,NA,NA,NA
"10973",-91.8490419731452,40.3771297650313,253.559361512641,NA,NA,NA,NA
"10974",-91.8490425281452,40.3771165710313,251.779812704554,NA,NA,NA,NA
"10975",-91.8490427441453,40.3771032580313,238.049802684776,NA,NA,NA,NA
"10976",-91.8490425071453,40.3770899450313,238.138257069203,NA,NA,NA,NA
"10977",-91.8490427761453,40.3770765700313,225.022015513547,NA,NA,NA,NA
"10978",-91.8490428781453,40.3770633180313,241.727280033162,NA,NA,NA,NA
"10979",-91.8490430561452,40.3770499870313,242.155556675851,NA,NA,NA,NA
"10980",-91.8490432551452,40.3770367280313,231.011609976532,NA,NA,NA,NA
"10981",-91.8490431281452,40.3770233720313,227.807518377688,NA,NA,NA,NA
"10982",-91.8490433221452,40.3770100530313,241.685390207482,NA,NA,NA,NA
"10983",-91.8490433831452,40.3769980670313,266.605451839805,NA,NA,NA,NA
"10984",-91.8490434081452,40.3769864970313,261.462496583506,NA,NA,NA,NA
"10985",-91.8490434391452,40.3769753420313,284.8767108635,NA,NA,NA,NA
"10986",-91.8490434191452,40.3769637220313,262.609425469149,NA,NA,NA,NA
"10987",-91.8490437841452,40.3769513790313,248.690647957814,NA,NA,NA,NA
"10988",-91.8490442091452,40.3769392560313,241.492029095743,NA,NA,NA,NA
"10989",-91.8490450241452,40.3769271490313,247.827174231503,NA,NA,NA,NA
"10990",-91.8490456811452,40.3769150080313,227.025416235716,NA,NA,NA,NA
"10991",-91.8490461311452,40.3769027410313,246.205231053488,NA,NA,NA,NA
"10992",-91.8490458991452,40.3768902580313,240.818510852914,NA,NA,NA,NA
"10993",-91.8490463471452,40.3768772000313,244.777180714753,NA,NA,NA,NA
"10994",-91.8490466941452,40.3768640560313,232.568145572456,NA,NA,NA,NA
"10995",-91.8490465281452,40.3768506070313,207.64839047066,NA,NA,NA,NA
"10996",-91.8490467551452,40.3768366410313,235.450420270264,NA,NA,NA,NA
"10997",-91.8490471051452,40.3768232200313,240.069779132348,NA,NA,NA,NA
"10998",-91.8490471611452,40.3768100090313,248.242473146458,NA,NA,NA,NA
"10999",-91.8490465511452,40.3767966860313,236.996821356455,NA,NA,NA,NA
"11000",-91.8490469781452,40.3767833230313,228.594965276828,NA,NA,NA,NA
"11001",-91.8490470961452,40.3767698590313,224.65131355514,"DKC63-33RIB",38.2122,5.4718,4.96
"11002",-91.8490469701452,40.3767561130313,234.716992550345,"DKC63-33RIB",38.2122,5.4718,4.96
"11003",-91.8490469341452,40.3767417920313,229.821433583117,"DKC63-33RIB",38.2122,5.4718,4.96
"11004",-91.8490473141452,40.3767256450313,210.660260923723,"DKC63-33RIB",38.2122,5.4718,4.96
"11005",-91.8490480111452,40.3767091470313,209.425317990227,"DKC63-33RIB",38.2122,5.4718,4.96
"11006",-91.8490485531452,40.3766927640313,205.757145422542,"DKC63-33RIB",38.2122,5.4718,4.96
"11007",-91.8490483671452,40.3766764710313,215.165673014864,"DKC63-33RIB",38.2152,5.4714,4.96
"11008",-91.8490484861452,40.3766613250313,231.1146218039,"DKC63-33RIB",38.2152,5.4714,4.96
"11009",-91.8490485441452,40.3766464670313,218.149108903727,"DKC63-33RIB",38.2152,5.4714,4.96
"11010",-91.8490486671452,40.3766314650313,218.444218553164,"DKC63-33RIB",38.2152,5.4714,4.96
"11011",-91.8490490291452,40.3766166120313,212.293912459902,"DKC63-33RIB",38.2152,5.4714,4.96
"11012",-91.8490493141452,40.3766035970313,239.433500964413,"DKC63-33RIB",38.2152,5.4714,4.96
"11013",-91.8490496891452,40.3765906620313,252.511788497977,"DKC63-33RIB",38.2812,5.4619,4.96
"11014",-91.8490500041452,40.3765775780313,251.548285274036,"DKC63-33RIB",38.2812,5.4619,4.96
"11015",-91.8490502821452,40.3765644140313,259.80076813664,"DKC63-33RIB",38.2812,5.4619,4.96
"11016",-91.8490504611452,40.3765508230313,249.295049311433,"DKC63-33RIB",38.2812,5.4619,4.96
"11017",-91.8490506471452,40.3765372180313,260.262776311448,"DKC63-33RIB",38.2812,5.4619,4.96
"11018",-91.8490509041452,40.3765235660313,243.942916523845,"DKC63-33RIB",38.2812,5.4619,4.96
"11019",-91.8490506551452,40.3765098850313,220.824266292007,"DKC63-33RIB",38.2812,5.4619,4.96
"11020",-91.8490508871452,40.3764961740313,229.76221137759,"DKC63-33RIB",37.6292,5.5566,4.96
"11021",-91.8490508401452,40.3764825510313,229.388786170392,"DKC63-33RIB",37.6292,5.5566,4.96
"11022",-91.8490510601452,40.3764690450313,221.616377248389,"DKC63-33RIB",37.6292,5.5566,4.96
"11023",-91.8490510681452,40.3764553860313,242.658144324716,"DKC63-33RIB",37.6292,5.5566,4.96
"11024",-91.8490512731452,40.3764418630313,209.401128112797,"DKC63-33RIB",37.6292,5.5566,4.96
"11025",-91.8490513561452,40.3764283520313,223.927817012588,"DKC63-33RIB",37.6292,5.5566,4.96
"11026",-91.8490519761452,40.3764148980313,219.337412364135,"DKC63-33RIB",37.7052,5.5454,4.95
"11027",-91.8490526351452,40.3764013820313,224.524688989819,"DKC63-33RIB",37.7052,5.5454,4.95
"11028",-91.8490530101452,40.3763877120313,231.955328613605,"DKC63-33RIB",37.7052,5.5454,4.95
"11029",-91.8490536471452,40.3763742950313,225.1279575113,"DKC63-33RIB",37.7052,5.5454,4.95
"11030",-91.8490538021452,40.3763608430313,223.24802375267,"DKC63-33RIB",37.7052,5.5454,4.95
"11031",-91.8490539841452,40.3763474940313,230.164567006738,"DKC63-33RIB",37.7052,5.5454,4.95
"11032",-91.8490532131452,40.3763340130313,227.459988674996,"DKC63-33RIB",37.7052,5.5454,4.95
"11033",-91.8490533201452,40.3763205490313,241.242028709492,"DKC63-33RIB",37.2911,5.6069,4.96
"11034",-91.8490533131452,40.3763070610313,234.390638183983,"DKC63-33RIB",37.2911,5.6069,4.96
"11035",-91.8490532921452,40.3762936010313,232.30791330875,"DKC63-33RIB",37.2911,5.6069,4.96
"11036",-91.8490534381452,40.3762802830313,238.259270123679,"DKC63-33RIB",37.2911,5.6069,4.96
"11037",-91.8490537621452,40.3762669500313,296.644753054693,"DKC63-33RIB",37.2911,5.6069,4.96
"11038",-91.8490541921452,40.3762535440313,324.001466937649,"DKC63-33RIB",37.2911,5.6069,4.96
"11039",-91.8490546581452,40.3762402120313,329.202564107139,"DKC63-33RIB",37.4131,5.5886,4.85
"11040",-91.8490548751452,40.3762266820313,303.291128843009,"DKC63-33RIB",37.4131,5.5886,4.85
"11041",-91.8490547331452,40.3762131440313,284.271456383248,"DKC63-33RIB",37.4131,5.5886,4.85
"11042",-91.8490550121452,40.3761997250313,274.800410111542,"DKC63-33RIB",37.4131,5.5886,4.85
"11043",-91.8490552301452,40.3761863820313,264.932697496188,"DKC63-33RIB",37.4131,5.5886,4.85
"11044",-91.8490550441452,40.3761730390313,256.44968410646,"DKC63-33RIB",37.4131,5.5886,4.85
"11045",-91.8490548901452,40.3761597660313,248.785751865182,"DKC63-33RIB",37.4131,5.5886,4.85
"11046",-91.8490548001452,40.3761463830313,271.095089731361,"DKC63-33RIB",38.3092,5.4579,3.78
"11047",-91.8490555851452,40.3761333450313,253.861687170136,"DKC63-33RIB",38.3092,5.4579,3.78
"11048",-91.8490563621452,40.3761200610313,229.944817159556,"DKC63-33RIB",38.3092,5.4579,3.78
"11049",-91.8490568551452,40.3761068150313,233.26002199655,"DKC63-33RIB",38.3092,5.4579,3.78
"11050",-91.8491227911452,40.3761068180313,107.48895199672,"DKC63-33RIB",38.3092,5.4579,3.78
"11051",-91.8491237031452,40.3761197740313,157.974506000459,"DKC63-33RIB",38.3092,5.4579,3.78
"11052",-91.8491227911452,40.3761334960313,210.295396845806,"DKC63-33RIB",38.3092,5.4579,3.78
"11053",-91.8491243801452,40.3761470030313,218.406373581805,"DKC63-33RIB",38.3092,5.4579,3.78
"11054",-91.8491247491452,40.3761604360313,222.717178056834,"DKC63-33RIB",37.4131,5.5886,4.85
"11055",-91.8491244991452,40.3761739140313,233.345693254589,"DKC63-33RIB",37.4131,5.5886,4.85
"11056",-91.8491245951452,40.3761871910313,241.542333726189,"DKC63-33RIB",37.4131,5.5886,4.85
"11057",-91.8491241821452,40.3762007100313,248.855526869581,"DKC63-33RIB",37.4131,5.5886,4.85
"11058",-91.8491239351452,40.3762140690313,252.007348417129,"DKC63-33RIB",37.4131,5.5886,4.85
"11059",-91.8491236261452,40.3762275230313,244.530224184287,"DKC63-33RIB",37.4131,5.5886,4.85
"11060",-91.8491227181452,40.3762407800313,253.695733098766,"DKC63-33RIB",37.4131,5.5886,4.85
"11061",-91.8491220851452,40.3762540010313,264.00896088626,"DKC63-33RIB",37.2911,5.6069,4.96
"11062",-91.8491220251452,40.3762673080313,279.359964289671,"DKC63-33RIB",37.2911,5.6069,4.96
"11063",-91.8491214631452,40.3762805060313,265.019153613396,"DKC63-33RIB",37.2911,5.6069,4.96
"11064",-91.8491210541452,40.3762936690313,253.642191122919,"DKC63-33RIB",37.2911,5.6069,4.96
"11065",-91.8491205921452,40.3763067030313,259.767994222543,"DKC63-33RIB",37.2911,5.6069,4.96
"11066",-91.8491202921452,40.3763199110313,234.324858675343,"DKC63-33RIB",37.2911,5.6069,4.96
"11067",-91.8491206751452,40.3763330840313,234.078775876327,"DKC63-33RIB",37.7052,5.5454,4.95
"11068",-91.8491209471452,40.3763462360313,228.08957910017,"DKC63-33RIB",37.7052,5.5454,4.95
"11069",-91.8491213541452,40.3763595080313,228.601948966942,"DKC63-33RIB",37.7052,5.5454,4.95
"11070",-91.8491209351452,40.3763726930313,226.890582417674,"DKC63-33RIB",37.7052,5.5454,4.95
"11071",-91.8491206391452,40.3763858310313,228.677627103251,"DKC63-33RIB",37.7052,5.5454,4.95
"11072",-91.8491203311452,40.3763990480313,260.047306817274,"DKC63-33RIB",37.7052,5.5454,4.95
"11073",-91.8491202011452,40.3764121800313,258.039859470763,"DKC63-33RIB",37.7052,5.5454,4.95
"11074",-91.8491193271452,40.3764252600313,242.110463728728,"DKC63-33RIB",37.6292,5.5566,4.96
"11075",-91.8491184471452,40.3764384740313,243.01012526884,"DKC63-33RIB",37.6292,5.5566,4.96
"11076",-91.8491179291452,40.3764516880313,243.040114420496,"DKC63-33RIB",37.6292,5.5566,4.96
"11077",-91.8491182581452,40.3764648620313,244.554862833279,"DKC63-33RIB",37.6292,5.5566,4.96
"11078",-91.8491185761452,40.3764780850313,241.974518012927,"DKC63-33RIB",37.6292,5.5566,4.96
"11079",-91.8491190081452,40.3764913060313,232.453083754537,"DKC63-33RIB",37.6292,5.5566,4.96
"11080",-91.8491189041452,40.3765044220313,228.151384605783,"DKC63-33RIB",37.6292,5.5566,4.96
"11081",-91.8491189821452,40.3765176370313,230.67250242478,"DKC63-33RIB",38.2812,5.4619,4.96
"11082",-91.8491189731452,40.3765308380313,231.117104543019,"DKC63-33RIB",38.2812,5.4619,4.96
"11083",-91.8491186101452,40.3765440330313,230.037546223019,"DKC63-33RIB",38.2812,5.4619,4.96
"11084",-91.8491181541452,40.3765572000313,218.667646598202,"DKC63-33RIB",38.2812,5.4619,4.96
"11085",-91.8491176601452,40.3765703380313,269.624940040949,"DKC63-33RIB",38.2812,5.4619,4.96
"11086",-91.8491175031452,40.3765834920313,256.081887448722,"DKC63-33RIB",38.2812,5.4619,4.96
"11087",-91.8491174511452,40.3765966770313,238.443526100332,"DKC63-33RIB",38.2152,5.4714,4.96
"11088",-91.8491174171452,40.3766097870313,236.825731093597,"DKC63-33RIB",38.2152,5.4714,4.96
"11089",-91.8491168071452,40.3766228490313,230.059858569068,"DKC63-33RIB",38.2152,5.4714,4.96
"11090",-91.8491162101452,40.3766358840313,227.843336242917,"DKC63-33RIB",38.2152,5.4714,4.96
"11091",-91.8491161571452,40.3766490220313,219.684898803226,"DKC63-33RIB",38.2152,5.4714,4.96
"11092",-91.8491164021452,40.3766621080313,216.043862886512,"DKC63-33RIB",38.2152,5.4714,4.96
"11093",-91.8491156991452,40.3766750220313,233.482367027177,"DKC63-33RIB",38.2152,5.4714,4.96
"11094",-91.8491155731452,40.3766881360313,239.506289851614,"DKC63-33RIB",38.2122,5.4718,4.96
"11095",-91.8491159021452,40.3767013620313,232.970351786812,"DKC63-33RIB",38.2122,5.4718,4.96
"11096",-91.8491157621452,40.3767145100313,236.629269446315,"DKC63-33RIB",38.2122,5.4718,4.96
"11097",-91.8491156121452,40.3767277760313,227.705929908241,"DKC63-33RIB",38.2122,5.4718,4.96
"11098",-91.8491155311452,40.3767409940313,252.326928373028,"DKC63-33RIB",38.2122,5.4718,4.96
"11099",-91.8491155571452,40.3767542060313,245.834927226516,"DKC63-33RIB",38.2122,5.4718,4.96
"11100",-91.8491153501452,40.3767675490313,238.458026893688,"DKC63-33RIB",38.2122,5.4718,4.96
"11101",-91.8491152321452,40.3767808660313,233.963789595759,NA,NA,NA,NA
"11102",-91.8491147651452,40.3767942820313,226.635247344742,NA,NA,NA,NA
"11103",-91.8491143911452,40.3768075980313,229.696619266215,NA,NA,NA,NA
"11104",-91.8491138701452,40.3768209160313,236.075543202614,NA,NA,NA,NA
"11105",-91.8491134911452,40.3768343610313,224.116887915155,NA,NA,NA,NA
"11106",-91.8491133381452,40.3768479280313,233.46072704055,NA,NA,NA,NA
"11107",-91.8491130721452,40.3768613730313,236.49134376795,NA,NA,NA,NA
"11108",-91.8491127561452,40.3768747770313,234.571482113991,NA,NA,NA,NA
"11109",-91.8491124121452,40.3768883100313,233.241703212174,NA,NA,NA,NA
"11110",-91.8491125011452,40.3769018840313,223.366543608869,NA,NA,NA,NA
"11111",-91.8491127671452,40.3769155760314,215.381450140034,NA,NA,NA,NA
"11112",-91.8491128981452,40.3769291880313,222.468212523861,NA,NA,NA,NA
"11113",-91.8491128241452,40.3769427800313,230.132211321314,NA,NA,NA,NA
"11114",-91.8491124691452,40.3769562800314,242.596064866089,NA,NA,NA,NA
"11115",-91.8491121791452,40.3769699800313,238.433735669572,NA,NA,NA,NA
"11116",-91.8491116651452,40.3769836660314,237.276494439253,NA,NA,NA,NA
"11117",-91.8491110601452,40.3769973690313,242.14993988003,NA,NA,NA,NA
"11118",-91.8491106571452,40.3770110610314,224.57130650538,NA,NA,NA,NA
"11119",-91.8491102391452,40.3770246450314,256.725377309627,NA,NA,NA,NA
"11120",-91.8491108811452,40.3770383980313,231.139311087319,NA,NA,NA,NA
"11121",-91.8491106731452,40.3770522230314,214.113505384448,NA,NA,NA,NA
"11122",-91.8491105201452,40.3770659560314,222.397988028595,NA,NA,NA,NA
"11123",-91.8491105821452,40.3770798400314,215.359304355646,NA,NA,NA,NA
"11124",-91.8491103091452,40.3770937750314,212.577344122508,NA,NA,NA,NA
"11125",-91.8491097051452,40.3771078300313,221.759547700539,NA,NA,NA,NA
"11126",-91.8491093991452,40.3771218250314,209.042922074314,NA,NA,NA,NA
"11127",-91.8491090741452,40.3771357560314,218.850334083377,NA,NA,NA,NA
"11128",-91.8491088431452,40.3771496470314,244.448810094359,NA,NA,NA,NA
"11129",-91.8491087131452,40.3771635610314,237.908779193005,NA,NA,NA,NA
"11130",-91.8491084501452,40.3771773890314,241.500625895845,NA,NA,NA,NA
"11131",-91.8491082101452,40.3771914730314,224.450523408846,NA,NA,NA,NA
"11132",-91.8491080221452,40.3772053530314,233.703255817667,NA,NA,NA,NA
"11133",-91.8491080291452,40.3772193520313,227.497402882619,NA,NA,NA,NA
"11134",-91.8491079971452,40.3772333480314,222.741980148328,NA,NA,NA,NA
"11135",-91.8491077981452,40.3772474100313,235.442124306498,NA,NA,NA,NA
"11136",-91.8491075901452,40.3772612910313,239.642217965138,NA,NA,NA,NA
"11137",-91.8491076101452,40.3772751840313,233.833477175559,NA,NA,NA,NA
